*112239+0000000000000491 21...2+0000000000295416 22...2+0000000029922873 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112240+0000000000000489 21...2+0000000000016583 22...2+0000000029905549 31...6+0000000001133937 51....-000000000010+175 87...6+0000000000000000 
*112241+0000000000000486 21...2+0000000038713008 22...2+0000000029517912 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112242+0000000000000486 21...2+0000000018713027 22...2+0000000010482065 31...6+0000000000111294 51....-000000000010+175 87...6+0000000000000000 
*112243+0000000000000489 21...2+0000000020016635 22...2+0000000010094327 31...6+0000000001133938 51....-000000000010+175 87...6+0000000000000000 
*112244+0000000000000491 21...2+0000000020295427 22...2+0000000010077059 31...6+0000000001385140 51....-000000000010+175 87...6+0000000000000000 
*112245+0000000000000490 21...2+0000000020295451 22...2+0000000010077049 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112246+0000000000000488 21...2+0000000020372989 22...2+0000000010111265 31...6+0000000000884508 51....-000000000010+175 87...6+0000000000000000 
*112247+0000000000000487 21...2+0000000020664038 22...2+0000000010213403 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112248+0000000000000485 21...2+0000000038783747 22...2+0000000010146202 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112249+0000000000000483 21...2+0000000039851787 22...2+0000000010013791 31...6+0000000000647504 51....-000000000010+175 87...6+0000000000000000 
*112250+0000000000000481 21...2+0000000039984234 22...2+0000000009979513 31...6+0000000001147962 51....-000000000010+175 87...6+0000000000000000 
*112251+0000000000000480 21...2+0000000000269976 22...2+0000000009976700 31...6+0000000001398273 51....-000000000010+175 87...6+0000000000000000 
*112252+0000000000000482 21...2+0000000000329476 22...2+0000000010025320 31...6+0000000000898241 51....-000000000010+175 87...6+0000000000000000 
*112253+0000000000000484 21...2+0000000000560879 22...2+0000000010020140 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112254+0000000000000484 21...2+0000000020560902 22...2+0000000029979813 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112255+0000000000000482 21...2+0000000020329419 22...2+0000000029974601 31...6+0000000000898242 51....-000000000010+175 87...6+0000000000000000 
*112256+0000000000000480 21...2+0000000020269844 22...2+0000000030023328 31...6+0000000001398271 51....-000000000010+175 87...6+0000000000000000 
*112257+0000000000000481 21...2+0000000019984070 22...2+0000000030020608 31...6+0000000001147965 51....-000000000010+175 87...6+0000000000000000 
*112258+0000000000000483 21...2+0000000019851752 22...2+0000000029986210 31...6+0000000000647507 51....-000000000010+175 87...6+0000000000000000 
*112259+0000000000000485 21...2+0000000018783756 22...2+0000000029853852 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112260+0000000000000487 21...2+0000000000664042 22...2+0000000029786475 31...6+0000000000375409 51....-000000000010+175 87...6+0000000000000000 
*112261+0000000000000488 21...2+0000000000372958 22...2+0000000029888694 31...6+0000000000884508 51....-000000000010+175 87...6+0000000000000000 
*112262+0000000000000490 21...2+0000000000295407 22...2+0000000029922895 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112263+0000000000000491 21...2+0000000000295403 22...2+0000000029922913 31...6+0000000001385143 51....-000000000010+175 87...6+0000000000000000 
*112264+0000000000000489 21...2+0000000000016628 22...2+0000000029905579 31...6+0000000001133938 51....-000000000010+175 87...6+0000000000000000 
*112265+0000000000000486 21...2+0000000038713011 22...2+0000000029517912 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112266+0000000000000486 21...2+0000000018713037 22...2+0000000010482079 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112267+0000000000000489 21...2+0000000020016636 22...2+0000000010094365 31...6+0000000001133939 51....-000000000010+175 87...6+0000000000000000 
*112268+0000000000000491 21...2+0000000020295452 22...2+0000000010076991 31...6+0000000001385140 51....-000000000010+175 87...6+0000000000000000 
*112269+0000000000000490 21...2+0000000020295446 22...2+0000000010077000 31...6+0000000001385140 51....-000000000010+175 87...6+0000000000000000 
*112270+0000000000000488 21...2+0000000020373003 22...2+0000000010111229 31...6+0000000000884508 51....-000000000010+175 87...6+0000000000000000 
*112271+0000000000000487 21...2+0000000020664022 22...2+0000000010213407 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112272+0000000000000485 21...2+0000000038783736 22...2+0000000010146197 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112273+0000000000000483 21...2+0000000039851807 22...2+0000000010013777 31...6+0000000000647505 51....-000000000010+175 87...6+0000000000000000 
*112274+0000000000000481 21...2+0000000039984314 22...2+0000000009979595 31...6+0000000001147963 51....-000000000010+175 87...6+0000000000000000 
*112275+0000000000000480 21...2+0000000000269923 22...2+0000000009976682 31...6+0000000001398271 51....-000000000010+175 87...6+0000000000000000 
*112276+0000000000000482 21...2+0000000000329361 22...2+0000000010025408 31...6+0000000000898240 51....-000000000010+175 87...6+0000000000000000 
*112277+0000000000000484 21...2+0000000000560879 22...2+0000000010020141 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112278+0000000000000484 21...2+0000000020560909 22...2+0000000029979844 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112279+0000000000000482 21...2+0000000020329432 22...2+0000000029974630 31...6+0000000000898241 51....-000000000010+175 87...6+0000000000000000 
*112280+0000000000000480 21...2+0000000020269937 22...2+0000000030023274 31...6+0000000001398275 51....-000000000010+175 87...6+0000000000000000 
*112281+0000000000000481 21...2+0000000019984208 22...2+0000000030020398 31...6+0000000001147965 51....-000000000010+175 87...6+0000000000000000 
*112282+0000000000000483 21...2+0000000019851776 22...2+0000000029986193 31...6+0000000000647507 51....-000000000010+175 87...6+0000000000000000 
*112283+0000000000000485 21...2+0000000018783744 22...2+0000000029853848 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112284+0000000000000487 21...2+0000000000664039 22...2+0000000029786473 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112285+0000000000000488 21...2+0000000000372966 22...2+0000000029888673 31...6+0000000000884509 51....-000000000010+175 87...6+0000000000000000 
*112286+0000000000000490 21...2+0000000000295377 22...2+0000000029922861 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112287+0000000000000491 21...2+0000000000295414 22...2+0000000029922878 31...6+0000000001385142 51....-000000000010+175 87...6+0000000000000000 
*112288+0000000000000489 21...2+0000000000016619 22...2+0000000029905564 31...6+0000000001133938 51....-000000000010+175 87...6+0000000000000000 
*112289+0000000000000486 21...2+0000000038713003 22...2+0000000029517910 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112290+0000000000000486 21...2+0000000018713044 22...2+0000000010482097 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112291+0000000000000489 21...2+0000000020016657 22...2+0000000010094345 31...6+0000000001133940 51....-000000000010+175 87...6+0000000000000000 
*112292+0000000000000491 21...2+0000000020295452 22...2+0000000010077058 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112293+0000000000000490 21...2+0000000020295452 22...2+0000000010077061 31...6+0000000001385140 51....-000000000010+175 87...6+0000000000000000 
*112294+0000000000000488 21...2+0000000020373013 22...2+0000000010111235 31...6+0000000000884509 51....-000000000010+175 87...6+0000000000000000 
*112295+0000000000000487 21...2+0000000020664034 22...2+0000000010213407 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112296+0000000000000485 21...2+0000000038783774 22...2+0000000010146206 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112297+0000000000000483 21...2+0000000039851753 22...2+0000000010013779 31...6+0000000000647505 51....-000000000010+175 87...6+0000000000000000 
*112298+0000000000000481 21...2+0000000039984205 22...2+0000000009979515 31...6+0000000001147961 51....-000000000010+175 87...6+0000000000000000 
*112299+0000000000000480 21...2+0000000000270015 22...2+0000000009976806 31...6+0000000001398272 51....-000000000010+175 87...6+0000000000000000 
*112300+0000000000000482 21...2+0000000000329487 22...2+0000000010025408 31...6+0000000000898240 51....-000000000010+175 87...6+0000000000000000 
*112301+0000000000000484 21...2+0000000000560888 22...2+0000000010020172 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112302+0000000000000484 21...2+0000000020560929 22...2+0000000029979816 31...6+0000000000398768 51....-000000000010+175 87...6+0000000000000000 
*112303+0000000000000482 21...2+0000000020329429 22...2+0000000029974511 31...6+0000000000898242 51....-000000000010+175 87...6+0000000000000000 
*112304+0000000000000480 21...2+0000000020269893 22...2+0000000030023171 31...6+0000000001398271 51....-000000000010+175 87...6+0000000000000000 
*112305+0000000000000481 21...2+0000000019984203 22...2+0000000030020432 31...6+0000000001147966 51....-000000000010+175 87...6+0000000000000000 
*112306+0000000000000483 21...2+0000000019851772 22...2+0000000029986131 31...6+0000000000647508 51....-000000000010+175 87...6+0000000000000000 
*112307+0000000000000485 21...2+0000000018783754 22...2+0000000029853837 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112308+0000000000000487 21...2+0000000000664033 22...2+0000000029786458 31...6+0000000000375409 51....-000000000010+175 87...6+0000000000000000 
*112309+0000000000000488 21...2+0000000000373038 22...2+0000000029888691 31...6+0000000000884509 51....-000000000010+175 87...6+0000000000000000 
*112310+0000000000000490 21...2+0000000000295398 22...2+0000000029922862 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112311+0000000000000491 21...2+0000000000295388 22...2+0000000029922879 31...6+0000000001385143 51....-000000000010+175 87...6+0000000000000000 
*112312+0000000000000489 21...2+0000000000016618 22...2+0000000029905566 31...6+0000000001133939 51....-000000000010+175 87...6+0000000000000000 
*112313+0000000000000486 21...2+0000000038713004 22...2+0000000029517897 31...6+0000000000111294 51....-000000000010+175 87...6+0000000000000000 
*112314+0000000000000486 21...2+0000000018713040 22...2+0000000010482088 31...6+0000000000111295 51....-000000000010+175 87...6+0000000000000000 
*112315+0000000000000489 21...2+0000000020016641 22...2+0000000010094367 31...6+0000000001133939 51....-000000000010+175 87...6+0000000000000000 
*112316+0000000000000491 21...2+0000000020295441 22...2+0000000010077112 31...6+0000000001385141 51....-000000000010+175 87...6+0000000000000000 
*112317+0000000000000490 21...2+0000000020295457 22...2+0000000010077110 31...6+0000000001385142 51....-000000000010+175 87...6+0000000000000000 
*112318+0000000000000488 21...2+0000000020373026 22...2+0000000010111259 31...6+0000000000884508 51....-000000000010+175 87...6+0000000000000000 
*112319+0000000000000487 21...2+0000000020664039 22...2+0000000010213420 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112320+0000000000000485 21...2+0000000038783776 22...2+0000000010146227 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112321+0000000000000483 21...2+0000000039851812 22...2+0000000010013803 31...6+0000000000647506 51....-000000000010+175 87...6+0000000000000000 
*112322+0000000000000481 21...2+0000000039984391 22...2+0000000009979646 31...6+0000000001147963 51....-000000000010+175 87...6+0000000000000000 
*112323+0000000000000480 21...2+0000000000269904 22...2+0000000009976972 31...6+0000000001398271 51....-000000000010+175 87...6+0000000000000000 
*112324+0000000000000482 21...2+0000000000329518 22...2+0000000010025491 31...6+0000000000898242 51....-000000000010+175 87...6+0000000000000000 
*112325+0000000000000484 21...2+0000000000560904 22...2+0000000010020182 31...6+0000000000398769 51....-000000000010+175 87...6+0000000000000000 
*112326+0000000000000484 21...2+0000000020560924 22...2+0000000029979830 31...6+0000000000398769 51....-000000000010+175 87...6+0000000000000000 
*112327+0000000000000482 21...2+0000000020329468 22...2+0000000029974514 31...6+0000000000898243 51....-000000000010+175 87...6+0000000000000000 
*112328+0000000000000480 21...2+0000000020269858 22...2+0000000030023007 31...6+0000000001398275 51....-000000000010+175 87...6+0000000000000000 
*112329+0000000000000481 21...2+0000000019984249 22...2+0000000030020241 31...6+0000000001147967 51....-000000000010+175 87...6+0000000000000000 
*112330+0000000000000483 21...2+0000000019851793 22...2+0000000029986110 31...6+0000000000647509 51....-000000000010+175 87...6+0000000000000000 
*112331+0000000000000485 21...2+0000000018783751 22...2+0000000029853839 31...6+0000000000145615 51....-000000000010+175 87...6+0000000000000000 
*112332+0000000000000487 21...2+0000000000664042 22...2+0000000029786483 31...6+0000000000375408 51....-000000000010+175 87...6+0000000000000000 
*112333+0000000000000488 21...2+0000000000372993 22...2+0000000029888658 31...6+0000000000884511 51....-000000000010+175 87...6+0000000000000000 
*112334+0000000000000490 21...2+0000000000295398 22...2+0000000029922809 31...6+0000000001385144 51....-000000000010+175 87...6+0000000000000000 
*112335+0000000000000491 21...2+0000000000295385 22...2+0000000029922812 31...6+0000000001385144 51....-000000000010+175 87...6+0000000000000000 
